x, y, head, bump, ifr, batt
14, 14, -90.0, 0, 0, 276.1
15, 14, 0.0, 0, 0, 275.0
15, 13, -90.0, 0, 0, 273.5
16, 13, -45.0, 0, 0, 272.0
16, 12, -90.0, 0, 0, 270.5
16, 11, -63.4, 0, 0, 269.0
17, 10, -26.6, 0, 0, 267.5
18, 10, -45.0, 0, 0, 266.0
18, 9, -63.4, 0, 0, 264.5
19, 8, -45.0, 0, 0, 263.0
20, 7, -45.0, 0, 0, 261.5
20, 7, -45.0, 0, 0, 260.0
21, 6, -45.0, 0, 0, 258.5
22, 5, -63.4, 0, 0, 257.0
22, 4, -45.0, 0, 0, 255.5
23, 4, -26.6, 0, 0, 254.0
24, 3, -63.4, 0, 0, 252.5
24, 2, -63.4, 0, 0, 251.0
25, 2, -26.6, 0, 0, 249.5
26, 1, -45.0, 0, 0, 248.0
27, 1, 0.0, 0, 0, 246.9
28, 1, 0.0, 0, 0, 245.8
29, 1, 0.0, 0, 0, 244.7
30, 1, 14.0, 0, 0, 243.2
31, 1, 14.0, 0, 0, 241.7
32, 2, 14.0, 0, 0, 240.2
33, 2, 0.0, 0, 0, 239.1
34, 2, 0.0, 0, 0, 238.0
35, 2, 14.0, 0, 0, 236.5
36, 2, 0.0, 0, 0, 235.4
35, 2, 153.4, 0, 0, 233.9
34, 3, 116.6, 0, 0, 232.4
34, 4, 90.0, 0, 0, 230.9
34, 5, 90.0, 0, 0, 229.4
34, 6, 90.0, 0, 0, 227.9
34, 7, 90.0, 0, 0, 226.4
34, 8, 90.0, 0, 0, 224.9
34, 9, 90.0, 0, 0, 223.4
34, 10, 90.0, 0, 0, 221.9
34, 11, 116.6, 0, 0, 220.4
33, 12, 116.6, 0, 0, 218.9
33, 13, 90.0, 0, 0, 217.4
33, 14, 90.0, 0, 0, 215.9
33, 15, 90.0, 0, 0, 214.4
33, 16, 90.0, 0, 0, 212.9
33, 17, 90.0, 0, 0, 211.4
33, 18, 90.0, 0, 0, 209.9
33, 19, 90.0, 0, 0, 208.4
33, 20, 90.0, 0, 0, 206.9
34, 20, 18.4, 0, 0, 205.4
35, 21, 11.3, 0, 0, 203.9
36, 21, 0.0, 0, 0, 202.8
37, 21, 0.0, 0, 0, 201.7
37, 21, 0.0, 1, 0, 200.5
37, 21, 0.0, 1, 0, 199.5
37, 21, 0.0, 1, 0, 198.5
37, 21, 0.0, 1, 0, 197.5
37, 21, 0.0, 1, 0, 196.5
37, 21, 26.6, 0, 0, 195.0
38, 22, 33.7, 0, 0, 193.5
39, 22, 18.4, 0, 0, 192.0
40, 22, 33.7, 0, 0, 190.5
41, 23, 33.7, 0, 0, 189.0
42, 24, 45.0, 0, 0, 187.5
42, 24, 45.0, 0, 0, 186.0
43, 25, 33.7, 0, 0, 184.5
44, 25, 33.7, 0, 0, 183.0
45, 26, 45.0, 0, 0, 181.5
45, 27, 45.0, 0, 0, 180.0
46, 27, 26.6, 0, 0, 178.5
47, 28, 26.6, 0, 0, 177.0
48, 28, 0.0, 0, 0, 175.9
47, 28, 180.0, 0, 0, 174.4
46, 28, 180.0, 0, 0, 172.9
45, 28, 180.0, 0, 0, 171.4
44, 28, 180.0, 0, 0, 169.9
43, 28, 180.0, 0, 0, 168.4
42, 28, 180.0, 0, 0, 166.9
41, 28, 180.0, 0, 0, 165.4
40, 28, 180.0, 0, 0, 163.9
39, 28, 180.0, 0, 0, 162.4
38, 28, 180.0, 0, 0, 160.9
37, 28, 180.0, 0, 0, 159.4
36, 28, 180.0, 0, 0, 157.9
35, 28, 180.0, 0, 0, 156.4
34, 28, 180.0, 0, 0, 154.9
34, 28, 180.0, 0, 0, 164.9
34, 28, 180.0, 0, 0, 174.9
34, 28, 180.0, 0, 0, 184.9
34, 28, 180.0, 0, 0, 194.9
34, 28, 180.0, 0, 0, 204.9
34, 28, 180.0, 0, 0, 214.9
34, 28, 180.0, 0, 0, 224.9
34, 28, 180.0, 0, 0, 234.9
34, 28, 180.0, 0, 0, 244.9
34, 28, 180.0, 0, 0, 254.9
34, 28, 180.0, 0, 0, 264.9
34, 28, 180.0, 0, 0, 274.9
34, 28, 180.0, 0, 0, 284.9
34, 28, 180.0, 0, 0, 294.9
34, 28, 180.0, 0, 0, 304.9
34, 28, 180.0, 0, 0, 314.9
34, 28, 180.0, 0, 0, 324.9
34, 28, 180.0, 0, 0, 334.9
34, 28, 180.0, 0, 0, 344.9
34, 28, 180.0, 0, 0, 354.9
34, 28, 180.0, 0, 0, 364.9
34, 28, 180.0, 0, 0, 374.9
34, 28, 180.0, 0, 0, 384.9
34, 28, 180.0, 0, 0, 394.9
34, 28, 180.0, 0, 0, 404.9
34, 28, 180.0, 0, 0, 414.9
34, 28, 180.0, 0, 0, 424.9
34, 28, 180.0, 0, 0, 434.9
34, 28, 180.0, 0, 0, 444.9
34, 28, 180.0, 0, 0, 454.9
34, 28, 180.0, 0, 0, 464.9
34, 28, 180.0, 0, 0, 474.9
34, 28, 180.0, 0, 0, 484.9
34, 28, 180.0, 0, 0, 494.9
34, 28, 180.0, 0, 0, 504.9
34, 28, 180.0, 0, 0, 514.9
34, 28, 180.0, 0, 0, 524.9
34, 28, 180.0, 0, 0, 534.9
34, 28, 180.0, 0, 0, 544.9
34, 28, 180.0, 0, 0, 554.9
34, 28, 180.0, 0, 0, 564.9
34, 28, 180.0, 0, 0, 574.9
34, 28, 180.0, 0, 0, 584.9
34, 28, 180.0, 0, 0, 594.9
34, 28, 180.0, 0, 0, 604.9
34, 28, 180.0, 0, 0, 614.9
34, 28, 180.0, 0, 0, 624.9
34, 28, 180.0, 0, 0, 634.9
34, 28, 180.0, 0, 0, 644.9
34, 28, 180.0, 0, 0, 654.9
34, 28, 180.0, 0, 0, 664.9
34, 28, 180.0, 0, 0, 674.9
34, 28, 180.0, 0, 0, 684.9
34, 28, 180.0, 0, 0, 694.9
34, 28, 180.0, 0, 0, 704.9
34, 28, 180.0, 0, 0, 714.9
34, 28, 180.0, 0, 0, 724.9
34, 28, 180.0, 0, 0, 734.9
34, 28, 180.0, 0, 0, 744.9
34, 28, 180.0, 0, 0, 754.9
34, 28, 180.0, 0, 0, 764.9
34, 28, 180.0, 0, 0, 774.9
34, 28, 180.0, 0, 0, 784.9
34, 28, 180.0, 0, 0, 794.9
34, 28, 180.0, 0, 0, 804.9
34, 28, 180.0, 0, 0, 814.9
34, 28, 180.0, 0, 0, 824.9
34, 28, 180.0, 0, 0, 834.9
34, 28, 180.0, 0, 0, 844.9
34, 28, 180.0, 0, 0, 854.9
34, 28, 180.0, 0, 0, 864.9
34, 28, 180.0, 0, 0, 874.9
34, 28, 180.0, 0, 0, 884.9
34, 28, 180.0, 0, 0, 894.9
34, 28, 180.0, 0, 0, 904.9
34, 28, 180.0, 0, 0, 914.9
34, 28, 180.0, 0, 0, 924.9
34, 28, 180.0, 0, 0, 934.9
34, 28, 180.0, 0, 0, 944.9
34, 28, 180.0, 0, 0, 954.9
34, 28, 180.0, 0, 0, 964.9
34, 28, 180.0, 0, 0, 974.9
34, 28, 180.0, 0, 0, 984.9
34, 28, 180.0, 0, 0, 994.9
34, 28, 180.0, 0, 0, 1000.0
33, 28, 180.0, 0, 0, 998.6
32, 28, 180.0, 0, 0, 997.2
31, 28, 180.0, 0, 0, 995.8
30, 28, 180.0, 0, 0, 994.4
29, 28, 180.0, 0, 0, 993.0
28, 28, 180.0, 0, 0, 991.6
27, 28, 180.0, 0, 0, 990.2
26, 28, 180.0, 0, 0, 988.8
25, 28, 180.0, 0, 0, 987.4
24, 28, 180.0, 0, 0, 986.0
23, 28, 180.0, 0, 0, 984.6
22, 28, 180.0, 0, 0, 983.2
21, 28, 180.0, 0, 0, 981.8
20, 28, 180.0, 0, 0, 980.4
20, 28, 180.0, 1, 0, 979.5
20, 28, 96.4, 1, 0, 978.5
20, 28, 142.9, 1, 0, 977.5
20, 28, 184.7, 1, 0, 976.5
20, 27, 323.4, 0, 0, 975.0
21, 26, 323.4, 0, 0, 973.6
22, 26, 323.4, 0, 0, 972.2
23, 25, 323.4, 0, 0, 970.8
24, 25, 323.4, 0, 0, 969.4
24, 24, 323.4, 0, 0, 968.0
25, 23, 323.4, 0, 0, 966.6
26, 23, 323.4, 0, 0, 965.2
27, 22, 323.4, 0, 0, 963.8
28, 22, 323.4, 0, 0, 962.4
28, 21, 323.4, 0, 0, 961.0
29, 20, 323.4, 0, 0, 959.6
30, 20, 323.4, 0, 0, 958.2
31, 19, 323.4, 0, 0, 956.8
32, 19, 323.4, 0, 0, 955.4
32, 18, 323.4, 0, 0, 954.0
33, 17, 323.4, 0, 0, 952.6
34, 17, 323.4, 0, 0, 951.2
35, 16, 323.4, 0, 0, 949.8
36, 16, 323.4, 0, 0, 948.4
36, 15, 323.4, 0, 0, 947.0
37, 14, 323.4, 0, 0, 945.6
37, 14, 323.4, 1, 0, 944.5
37, 14, 52.3, 0, 0, 943.0
37, 14, 52.3, 1, 0, 942.5
37, 13, 299.5, 0, 0, 941.0
37, 12, 299.5, 0, 0, 939.6
38, 11, 299.5, 0, 0, 938.2
38, 10, 299.5, 0, 0, 936.8
39, 9, 299.5, 0, 0, 935.4
39, 8, 299.5, 0, 0, 934.0
40, 7, 299.5, 0, 0, 932.6
40, 7, 299.5, 0, 0, 931.2
41, 6, 299.5, 0, 0, 929.8
41, 5, 299.5, 0, 0, 928.4
42, 4, 299.5, 0, 0, 927.0
42, 3, 299.5, 0, 0, 925.6
43, 2, 299.5, 0, 0, 924.2
43, 1, 299.5, 0, 0, 922.8
43, 1, 299.5, 1, 0, 921.5
43, 1, 232.4, 1, 0, 920.5
42, 1, 142.2, 0, 0, 919.0
41, 2, 142.2, 0, 0, 917.6
40, 2, 142.2, 0, 0, 916.2
39, 3, 142.2, 0, 0, 914.8
39, 4, 142.2, 0, 0, 913.4
38, 4, 142.2, 0, 0, 912.0
37, 5, 142.2, 0, 0, 910.6
36, 5, 142.2, 0, 2, 909.2
36, 5, 142.2, 0, 1, 908.7
36, 5, 142.2, 0, 0, 908.2
36, 4, 256.0, 0, 0, 906.7
36, 3, 256.0, 0, 0, 905.3
35, 2, 256.0, 0, 0, 903.9
35, 2, 256.0, 0, 0, 902.5
35, 1, 256.0, 0, 0, 901.1
35, 1, 256.0, 1, 0, 900.5
35, 1, 281.8, 1, 0, 899.5
35, 1, 316.2, 1, 0, 898.5
34, 1, 93.8, 0, 3, 897.0
34, 1, 93.8, 0, 2, 896.5
34, 1, 93.8, 0, 1, 896.0
34, 1, 93.8, 0, 0, 895.5
34, 2, 146.6, 0, 0, 894.0
33, 3, 146.6, 0, 0, 892.6
32, 3, 146.6, 0, 0, 891.2
31, 4, 146.6, 0, 0, 889.8
30, 4, 146.6, 0, 0, 888.4
29, 5, 146.6, 0, 0, 887.0
29, 5, 146.6, 0, 0, 885.6
28, 6, 146.6, 0, 0, 884.2
27, 6, 146.6, 0, 0, 882.8
26, 7, 146.6, 0, 0, 881.4
25, 8, 146.6, 0, 0, 880.0
24, 8, 146.6, 0, 0, 878.6
24, 9, 146.6, 0, 0, 877.2
23, 9, 146.6, 0, 0, 875.8
22, 10, 146.6, 0, 0, 874.4
21, 10, 146.6, 0, 0, 873.0
20, 11, 146.6, 0, 0, 871.6
19, 11, 146.6, 0, 0, 870.2
19, 12, 146.6, 0, 0, 868.8
18, 12, 146.6, 0, 0, 867.4
17, 13, 146.6, 0, 0, 866.0
16, 14, 146.6, 0, 0, 864.6
15, 14, 146.6, 0, 0, 863.2
14, 15, 146.6, 0, 0, 861.8
14, 15, 146.6, 0, 0, 860.4
13, 16, 146.6, 0, 0, 859.0
12, 16, 146.6, 0, 0, 857.6
11, 17, 146.6, 0, 0, 856.2
10, 17, 146.6, 0, 0, 854.8
9, 18, 146.6, 0, 0, 853.4
9, 19, 146.6, 0, 0, 852.0
8, 19, 146.6, 0, 0, 850.6
7, 20, 146.6, 0, 0, 849.2
6, 20, 146.6, 0, 0, 847.8
5, 21, 146.6, 0, 0, 846.4
4, 21, 146.6, 0, 0, 845.0
4, 22, 146.6, 0, 0, 843.6
3, 22, 146.6, 0, 0, 842.2
2, 23, 146.6, 0, 1, 840.8
2, 23, 146.6, 0, 0, 840.3
3, 23, 350.0, 0, 0, 838.8
4, 23, 350.0, 0, 0, 837.4
5, 22, 350.0, 0, 0, 836.0
6, 22, 350.0, 0, 0, 834.6
7, 22, 350.0, 0, 0, 833.2
8, 22, 350.0, 0, 0, 831.8
9, 22, 350.0, 0, 0, 830.4
10, 22, 350.0, 0, 0, 829.0
11, 21, 350.0, 0, 0, 827.6
12, 21, 350.0, 0, 0, 826.2
13, 21, 350.0, 0, 2, 824.8
13, 21, 350.0, 0, 1, 824.3
13, 21, 350.0, 0, 0, 823.8
13, 22, 43.8, 0, 0, 822.3
14, 22, 43.8, 0, 0, 820.9
15, 23, 43.8, 0, 0, 819.5
16, 24, 43.8, 0, 0, 818.1
16, 24, 43.8, 0, 0, 816.7
17, 25, 43.8, 0, 0, 815.3
18, 26, 43.8, 0, 0, 813.9
18, 27, 43.8, 0, 0, 812.5
18, 27, 43.8, 1, 0, 811.5
17, 26, 201.5, 0, 0, 810.0
16, 26, 201.5, 0, 0, 808.6
15, 25, 201.5, 0, 0, 807.2
14, 25, 201.5, 0, 4, 805.8
14, 25, 201.5, 0, 3, 805.3
14, 25, 201.5, 0, 2, 804.8
14, 25, 201.5, 0, 1, 804.3
14, 25, 201.5, 0, 0, 803.8
14, 26, 56.3, 0, 0, 802.3
15, 27, 56.3, 0, 0, 800.9
15, 28, 56.3, 0, 0, 799.5
16, 28, 56.3, 0, 0, 798.1
16, 28, 56.3, 1, 0, 797.5
15, 27, 247.1, 0, 0, 796.0
15, 26, 247.1, 0, 0, 794.6
14, 25, 247.1, 0, 0, 793.2
14, 24, 247.1, 0, 0, 791.8
14, 23, 247.1, 0, 0, 790.4
13, 22, 247.1, 0, 0, 789.0
13, 21, 247.1, 0, 0, 787.6
12, 20, 247.1, 0, 0, 786.2
12, 19, 247.1, 0, 0, 784.8
12, 18, 247.1, 0, 0, 783.4
11, 17, 247.1, 0, 0, 782.0
11, 16, 247.1, 0, 0, 780.6
10, 16, 247.1, 0, 1, 779.2
10, 16, 247.1, 0, 0, 778.7
10, 15, 237.0, 0, 0, 777.2
9, 14, 237.0, 0, 0, 775.8
9, 13, 237.0, 0, 0, 774.4
8, 12, 237.0, 0, 2, 773.0
8, 12, 237.0, 0, 1, 772.5
8, 12, 237.0, 0, 0, 772.0
9, 12, 342.0, 0, 0, 770.5
10, 12, 342.0, 0, 0, 769.1
11, 11, 342.0, 0, 0, 767.7
12, 11, 342.0, 0, 0, 766.3
13, 11, 342.0, 0, 0, 764.9
14, 10, 342.0, 0, 0, 763.5
15, 10, 342.0, 0, 0, 762.1
16, 10, 342.0, 0, 0, 760.7
17, 9, 342.0, 0, 0, 759.3
18, 9, 342.0, 0, 0, 757.9
19, 9, 342.0, 0, 0, 756.5
20, 8, 342.0, 0, 0, 755.1
21, 8, 342.0, 0, 0, 753.7
22, 8, 342.0, 0, 0, 752.3
23, 8, 342.0, 0, 0, 750.9
23, 7, 342.0, 0, 0, 749.5
24, 7, 342.0, 0, 0, 748.1
25, 7, 342.0, 0, 5, 746.7
25, 7, 342.0, 0, 4, 746.2
25, 7, 342.0, 0, 3, 745.7
25, 7, 342.0, 0, 2, 745.2
25, 7, 342.0, 0, 1, 744.7
25, 7, 342.0, 0, 0, 744.2
26, 7, 52.7, 0, 0, 742.7
27, 8, 52.7, 0, 0, 741.3
27, 9, 52.7, 0, 0, 739.9
28, 10, 52.7, 0, 0, 738.5
28, 11, 52.7, 0, 0, 737.1
29, 11, 52.7, 0, 0, 735.7
30, 12, 52.7, 0, 0, 734.3
30, 13, 52.7, 0, 0, 732.9
31, 14, 52.7, 0, 0, 731.5
31, 15, 52.7, 0, 0, 730.1
32, 15, 52.7, 0, 0, 728.7
33, 16, 52.7, 0, 0, 727.3
33, 17, 52.7, 0, 0, 725.9
34, 18, 52.7, 0, 0, 724.5
34, 19, 52.7, 0, 0, 723.1
35, 19, 52.7, 0, 0, 721.7
36, 20, 52.7, 0, 0, 720.3
36, 21, 52.7, 0, 0, 718.9
37, 22, 52.7, 0, 0, 717.5
37, 23, 52.7, 0, 0, 716.1
38, 23, 52.7, 0, 0, 714.7
39, 24, 52.7, 0, 0, 713.3
39, 25, 52.7, 0, 0, 711.9
40, 26, 52.7, 0, 0, 710.5
41, 26, 52.7, 0, 0, 709.1
41, 27, 52.7, 0, 0, 707.7
42, 28, 52.7, 0, 0, 706.3
42, 28, 52.7, 1, 0, 705.5
42, 28, 24.5, 0, 0, 704.0
43, 28, 24.5, 0, 0, 702.6
43, 28, 24.5, 1, 0, 701.5
42, 27, 227.9, 0, 0, 700.0
41, 26, 227.9, 0, 0, 698.6
40, 25, 227.9, 0, 0, 697.2
40, 25, 227.9, 0, 0, 695.8
39, 24, 227.9, 0, 0, 694.4
38, 23, 227.9, 0, 0, 693.0
38, 22, 227.9, 0, 0, 691.6
37, 22, 227.9, 0, 0, 690.2
36, 21, 227.9, 0, 0, 688.8
36, 20, 227.9, 0, 0, 687.4
35, 19, 227.9, 0, 0, 686.0
34, 19, 227.9, 0, 0, 684.6
34, 18, 227.9, 0, 0, 683.2
33, 17, 227.9, 0, 0, 681.8
32, 16, 227.9, 0, 0, 680.4
32, 16, 227.9, 0, 0, 679.0
31, 15, 227.9, 0, 0, 677.6
30, 14, 227.9, 0, 0, 676.2
30, 13, 227.9, 0, 0, 674.8
29, 13, 227.9, 0, 0, 673.4
28, 12, 227.9, 0, 0, 672.0
28, 11, 227.9, 0, 0, 670.6
27, 10, 227.9, 0, 0, 669.2
26, 10, 227.9, 0, 0, 667.8
26, 9, 227.9, 0, 0, 666.4
25, 8, 227.9, 0, 0, 665.0
24, 7, 227.9, 0, 0, 663.6
24, 7, 227.9, 0, 0, 662.2
23, 6, 227.9, 0, 0, 660.8
22, 5, 227.9, 0, 0, 659.4
22, 4, 227.9, 0, 0, 658.0
21, 4, 227.9, 0, 0, 656.6
20, 3, 227.9, 0, 0, 655.2
20, 2, 227.9, 0, 0, 653.8
19, 2, 227.9, 0, 0, 652.4
18, 1, 227.9, 0, 0, 651.0
18, 1, 227.9, 1, 0, 649.5
18, 1, 224.0, 1, 0, 648.5
18, 1, 6.3, 0, 0, 647.0
19, 1, 6.3, 0, 0, 645.6
20, 1, 6.3, 0, 0, 644.2
21, 1, 6.3, 0, 0, 642.8
22, 1, 6.3, 0, 0, 641.4
23, 1, 6.3, 0, 0, 640.0
24, 1, 6.3, 0, 0, 638.6
25, 1, 6.3, 0, 0, 637.2
26, 1, 6.3, 0, 0, 635.8
27, 2, 6.3, 0, 0, 634.4
28, 2, 6.3, 0, 0, 633.0
29, 2, 6.3, 0, 0, 631.6
30, 2, 6.3, 0, 0, 630.2
31, 2, 6.3, 0, 0, 628.8
32, 2, 6.3, 0, 0, 627.4
33, 2, 6.3, 0, 0, 626.0
34, 2, 6.3, 0, 0, 624.6
35, 2, 6.3, 0, 0, 623.2
36, 3, 6.3, 0, 0, 621.8
37, 3, 6.3, 0, 0, 620.4
38, 3, 6.3, 0, 0, 619.0
39, 3, 6.3, 0, 0, 617.6
40, 3, 6.3, 0, 0, 616.2
41, 3, 6.3, 0, 0, 614.8
42, 3, 6.3, 0, 0, 613.4
43, 3, 6.3, 0, 0, 612.0
44, 3, 6.3, 0, 0, 610.6
45, 4, 6.3, 0, 0, 609.2
46, 4, 6.3, 0, 0, 607.8
47, 4, 6.3, 0, 0, 606.4
48, 4, 6.3, 0, 0, 605.0
48, 4, 6.3, 1, 0, 603.5
48, 4, 35.4, 0, 0, 602.0
48, 4, 35.4, 1, 0, 601.5
47, 3, 242.7, 0, 0, 600.0
47, 2, 242.7, 0, 0, 598.6
46, 1, 242.7, 0, 0, 597.2
46, 1, 242.7, 1, 0, 596.5
46, 1, 64.3, 0, 0, 595.0
46, 2, 64.3, 0, 0, 593.6
47, 3, 64.3, 0, 0, 592.2
47, 4, 64.3, 0, 0, 590.8
48, 5, 64.3, 0, 0, 589.4
48, 6, 64.3, 0, 0, 588.0
48, 6, 64.3, 1, 0, 586.5
47, 6, 137.6, 0, 0, 585.0
46, 7, 137.6, 0, 0, 583.6
45, 8, 137.6, 0, 0, 582.2
45, 8, 137.6, 0, 0, 580.8
44, 9, 137.6, 0, 0, 579.4
43, 10, 137.6, 0, 0, 578.0
42, 10, 137.6, 0, 0, 576.6
42, 11, 137.6, 0, 0, 575.2
41, 12, 137.6, 0, 0, 573.8
40, 12, 137.6, 0, 0, 572.4
39, 13, 137.6, 0, 0, 571.0
39, 14, 137.6, 0, 0, 569.6
39, 14, 137.6, 1, 0, 568.5
39, 14, 125.9, 1, 0, 567.5
39, 14, 151.8, 1, 0, 566.5
39, 14, 141.4, 1, 0, 565.5
39, 14, 176.3, 1, 0, 564.5
38, 13, 243.9, 0, 0, 563.0
38, 12, 243.9, 0, 0, 561.6
37, 11, 243.9, 0, 0, 560.2
37, 10, 243.9, 0, 0, 558.8
36, 9, 243.9, 0, 0, 557.4
36, 8, 243.9, 0, 0, 556.0
35, 7, 243.9, 0, 0, 554.6
